User,Compair_01,Compair_02,Result
User_244,Sample_099,Sample_138,1
User_244,Sample_018,Sample_072,1
User_244,Sample_129,Sample_139,-1
User_244,Sample_036,Sample_128,-1
User_244,Sample_050,Sample_105,-1
User_244,Sample_080,Sample_093,1
User_244,Sample_030,Sample_151,-1
User_244,Sample_071,Sample_143,1
User_244,Sample_060,Sample_088,1
User_244,Sample_073,Sample_126,1
User_244,Sample_020,Sample_062,1
User_244,Sample_091,Sample_153,1
User_244,Sample_009,Sample_053,-1
User_244,Sample_118,Sample_135,-1
User_365,Sample_085,Sample_144,-1
User_365,Sample_100,Sample_132,-1
User_365,Sample_082,Sample_108,-1
User_365,Sample_109,Sample_111,-1
User_365,Sample_034,Sample_082,1
User_365,Sample_035,Sample_127,1
User_365,Sample_067,Sample_102,1
User_365,Sample_027,Sample_134,-1
User_365,Sample_055,Sample_106,1
User_365,Sample_122,Sample_138,1
User_365,Sample_148,Sample_156,1
User_365,Sample_004,Sample_148,-1
User_365,Sample_054,Sample_089,1
User_365,Sample_065,Sample_135,-1
User_365,Sample_068,Sample_114,1
User_365,Sample_126,Sample_132,1
User_365,Sample_034,Sample_072,-1
User_365,Sample_069,Sample_074,-1
User_365,Sample_113,Sample_119,1
User_365,Sample_066,Sample_069,-1
User_365,Sample_092,Sample_109,1
User_365,Sample_049,Sample_142,1
User_365,Sample_066,Sample_155,-1
User_365,Sample_058,Sample_151,1
User_365,Sample_034,Sample_073,-1
User_365,Sample_014,Sample_037,-1
User_365,Sample_077,Sample_080,1
User_365,Sample_018,Sample_132,-1
User_365,Sample_110,Sample_157,1
User_365,Sample_021,Sample_143,-1
User_365,Sample_031,Sample_143,-1
User_365,Sample_108,Sample_141,-1
User_365,Sample_063,Sample_078,-1
User_365,Sample_009,Sample_096,1
User_365,Sample_112,Sample_120,-1
User_365,Sample_103,Sample_135,-1
User_365,Sample_003,Sample_129,-1
User_365,Sample_001,Sample_015,1
User_365,Sample_003,Sample_048,1
User_365,Sample_047,Sample_139,-1
User_365,Sample_089,Sample_156,1
User_365,Sample_033,Sample_151,-1
User_365,Sample_070,Sample_134,-1
User_365,Sample_101,Sample_124,1
User_365,Sample_036,Sample_144,-1
User_365,Sample_125,Sample_141,-1
User_365,Sample_013,Sample_118,-1
User_365,Sample_018,Sample_036,-1
User_365,Sample_010,Sample_095,1
User_365,Sample_086,Sample_158,1
User_365,Sample_011,Sample_141,-1
User_365,Sample_119,Sample_130,-1
User_365,Sample_042,Sample_139,-1
User_365,Sample_035,Sample_152,1
User_365,Sample_014,Sample_091,-1
User_365,Sample_053,Sample_073,1
User_365,Sample_008,Sample_116,-1
User_365,Sample_021,Sample_075,1
User_365,Sample_025,Sample_054,-1
User_365,Sample_049,Sample_072,1
User_365,Sample_130,Sample_136,-1
User_365,Sample_074,Sample_082,1
User_365,Sample_061,Sample_117,1
User_365,Sample_082,Sample_142,-1
User_365,Sample_143,Sample_144,-1
User_365,Sample_041,Sample_158,1
User_365,Sample_014,Sample_135,-1
User_365,Sample_050,Sample_072,1
User_365,Sample_020,Sample_027,1
User_365,Sample_020,Sample_045,-1
User_365,Sample_080,Sample_127,1
User_365,Sample_112,Sample_135,-1
User_365,Sample_034,Sample_145,-1
User_365,Sample_002,Sample_113,1
User_365,Sample_020,Sample_103,1
User_365,Sample_038,Sample_092,1
User_365,Sample_121,Sample_135,-1
User_365,Sample_021,Sample_045,1
User_365,Sample_011,Sample_079,1
User_365,Sample_024,Sample_054,-1
User_365,Sample_049,Sample_093,1
User_365,Sample_022,Sample_043,-1
User_365,Sample_006,Sample_120,1
User_365,Sample_065,Sample_096,1
User_365,Sample_041,Sample_128,1
User_365,Sample_007,Sample_044,1
User_365,Sample_037,Sample_107,1
User_365,Sample_115,Sample_145,-1
User_365,Sample_071,Sample_151,1
User_365,Sample_069,Sample_072,-1
User_365,Sample_153,Sample_159,-1
User_365,Sample_004,Sample_012,1
User_365,Sample_017,Sample_072,-1
User_365,Sample_039,Sample_149,-1
User_365,Sample_004,Sample_151,-1
User_365,Sample_024,Sample_060,-1
User_365,Sample_066,Sample_098,-1
User_365,Sample_009,Sample_089,-1
User_365,Sample_026,Sample_133,-1
User_365,Sample_093,Sample_147,-1
User_003,Sample_005,Sample_035,-1
User_003,Sample_009,Sample_151,-1
User_003,Sample_085,Sample_137,1
User_003,Sample_095,Sample_105,-1
User_003,Sample_062,Sample_081,1
User_003,Sample_009,Sample_109,1
User_003,Sample_084,Sample_156,1
User_003,Sample_028,Sample_033,1
User_003,Sample_006,Sample_029,1
User_003,Sample_096,Sample_098,1
User_003,Sample_020,Sample_091,1
User_003,Sample_012,Sample_138,-1
User_003,Sample_021,Sample_060,1
User_003,Sample_102,Sample_114,1
User_003,Sample_026,Sample_115,-1
User_003,Sample_128,Sample_130,1
User_003,Sample_091,Sample_139,-1
User_003,Sample_002,Sample_132,-1
User_003,Sample_044,Sample_144,-1
User_003,Sample_091,Sample_117,-1
User_003,Sample_059,Sample_091,1
User_003,Sample_110,Sample_155,-1
User_003,Sample_007,Sample_050,1
User_003,Sample_052,Sample_127,1
User_003,Sample_023,Sample_093,1
User_003,Sample_104,Sample_111,1
User_003,Sample_060,Sample_102,1
User_003,Sample_081,Sample_109,1
User_003,Sample_112,Sample_157,1
User_003,Sample_055,Sample_102,1
User_003,Sample_012,Sample_039,-1
User_003,Sample_041,Sample_133,-1
User_003,Sample_023,Sample_105,-1
User_003,Sample_012,Sample_122,-1
User_003,Sample_018,Sample_138,1
User_003,Sample_030,Sample_115,1
User_003,Sample_018,Sample_129,1
User_003,Sample_019,Sample_158,-1
User_003,Sample_016,Sample_075,-1
User_003,Sample_129,Sample_133,1
User_003,Sample_017,Sample_088,1
User_003,Sample_075,Sample_143,1
User_003,Sample_036,Sample_123,1
User_003,Sample_145,Sample_155,1
User_003,Sample_058,Sample_097,1
User_003,Sample_044,Sample_130,-1
User_003,Sample_068,Sample_098,1
User_003,Sample_090,Sample_137,1
User_003,Sample_018,Sample_139,-1
User_003,Sample_050,Sample_153,-1
User_003,Sample_006,Sample_152,1
User_003,Sample_008,Sample_054,-1
User_003,Sample_047,Sample_122,-1
User_003,Sample_009,Sample_120,-1
User_003,Sample_113,Sample_136,1
User_003,Sample_044,Sample_096,-1
User_003,Sample_034,Sample_114,1
User_003,Sample_120,Sample_124,-1
User_003,Sample_031,Sample_094,-1
User_003,Sample_083,Sample_140,-1
User_003,Sample_079,Sample_153,-1
User_003,Sample_118,Sample_136,1
User_003,Sample_012,Sample_015,-1
User_003,Sample_059,Sample_106,1
User_003,Sample_035,Sample_070,1
User_003,Sample_096,Sample_113,-1
User_003,Sample_017,Sample_129,1
User_003,Sample_001,Sample_119,1
User_003,Sample_005,Sample_013,1
User_003,Sample_100,Sample_119,-1
User_003,Sample_032,Sample_156,1
User_003,Sample_006,Sample_100,1
User_003,Sample_111,Sample_150,-1
User_003,Sample_101,Sample_127,1
User_003,Sample_049,Sample_139,-1
User_003,Sample_010,Sample_141,1
User_003,Sample_046,Sample_075,-1
User_003,Sample_090,Sample_147,1
User_003,Sample_040,Sample_060,-1
User_003,Sample_058,Sample_134,1
User_003,Sample_108,Sample_141,-1
User_003,Sample_030,Sample_089,-1
User_003,Sample_039,Sample_137,1
User_003,Sample_083,Sample_111,1
User_003,Sample_067,Sample_096,-1
User_003,Sample_018,Sample_149,-1
User_003,Sample_005,Sample_033,-1
User_003,Sample_079,Sample_132,-1
User_003,Sample_070,Sample_084,-1
User_003,Sample_033,Sample_118,-1
User_003,Sample_085,Sample_134,-1
User_003,Sample_042,Sample_155,1
User_003,Sample_029,Sample_068,1
User_003,Sample_012,Sample_115,-1
User_003,Sample_058,Sample_092,1
User_003,Sample_008,Sample_042,1
User_003,Sample_001,Sample_128,1
User_003,Sample_107,Sample_159,-1
User_003,Sample_050,Sample_093,-1
User_003,Sample_053,Sample_082,1
User_003,Sample_064,Sample_145,-1
User_124,Sample_012,Sample_144,-1
User_124,Sample_008,Sample_091,-1
User_124,Sample_003,Sample_036,1
User_124,Sample_121,Sample_127,1
User_124,Sample_015,Sample_160,1
User_124,Sample_068,Sample_078,-1
User_124,Sample_049,Sample_156,1
User_124,Sample_033,Sample_097,1
User_124,Sample_062,Sample_143,1
User_124,Sample_014,Sample_091,1
User_124,Sample_115,Sample_151,1
User_124,Sample_103,Sample_150,1
User_124,Sample_076,Sample_089,-1
User_124,Sample_009,Sample_062,1
User_124,Sample_105,Sample_147,1
User_124,Sample_030,Sample_130,-1
User_124,Sample_103,Sample_146,-1
User_124,Sample_072,Sample_152,-1
User_124,Sample_009,Sample_063,1
User_124,Sample_006,Sample_044,-1
User_124,Sample_040,Sample_122,-1
User_124,Sample_057,Sample_098,1
User_124,Sample_076,Sample_091,1
User_124,Sample_022,Sample_145,1
User_124,Sample_118,Sample_143,1
User_124,Sample_024,Sample_037,1
User_124,Sample_045,Sample_116,1
User_124,Sample_092,Sample_139,-1
User_124,Sample_002,Sample_116,1
User_124,Sample_079,Sample_094,-1
User_124,Sample_011,Sample_125,-1
User_124,Sample_063,Sample_150,-1
User_124,Sample_003,Sample_067,-1
User_124,Sample_062,Sample_093,1
User_124,Sample_091,Sample_096,-1
User_124,Sample_074,Sample_122,-1
User_124,Sample_040,Sample_121,-1
User_124,Sample_025,Sample_094,1
User_124,Sample_095,Sample_141,-1
User_124,Sample_030,Sample_114,1
User_124,Sample_045,Sample_109,-1
User_124,Sample_050,Sample_131,-1
User_124,Sample_005,Sample_119,-1
User_124,Sample_032,Sample_077,1
User_124,Sample_002,Sample_017,-1
User_124,Sample_042,Sample_144,-1
User_124,Sample_030,Sample_112,-1
User_124,Sample_073,Sample_140,1
User_124,Sample_026,Sample_084,-1
User_124,Sample_060,Sample_107,1
User_124,Sample_073,Sample_076,-1
User_124,Sample_005,Sample_113,1
User_124,Sample_084,Sample_139,1
User_124,Sample_097,Sample_135,1
User_124,Sample_081,Sample_087,-1
User_124,Sample_025,Sample_062,-1
User_124,Sample_009,Sample_115,-1
User_124,Sample_015,Sample_018,1
User_124,Sample_047,Sample_128,1
User_124,Sample_138,Sample_142,-1
User_124,Sample_062,Sample_125,-1
User_124,Sample_023,Sample_063,1
User_124,Sample_003,Sample_090,1
User_124,Sample_023,Sample_116,1
User_124,Sample_026,Sample_069,1
User_124,Sample_091,Sample_156,1
User_124,Sample_012,Sample_086,-1
User_124,Sample_111,Sample_140,1
User_124,Sample_104,Sample_160,1
User_124,Sample_005,Sample_037,1
User_124,Sample_063,Sample_131,-1
User_124,Sample_065,Sample_147,-1
User_124,Sample_088,Sample_152,1
User_124,Sample_093,Sample_117,-1
User_124,Sample_051,Sample_065,1
User_124,Sample_070,Sample_150,-1
User_124,Sample_037,Sample_105,-1
User_124,Sample_081,Sample_153,-1
User_124,Sample_097,Sample_112,-1
User_124,Sample_054,Sample_113,1
User_124,Sample_022,Sample_131,-1
User_124,Sample_053,Sample_114,1
User_124,Sample_016,Sample_130,1
User_124,Sample_092,Sample_140,-1
User_124,Sample_084,Sample_159,1
User_124,Sample_036,Sample_043,1
User_124,Sample_084,Sample_112,1
User_124,Sample_023,Sample_151,-1
User_124,Sample_039,Sample_134,1
User_124,Sample_008,Sample_028,1
User_124,Sample_038,Sample_147,1
User_124,Sample_018,Sample_028,1
User_124,Sample_046,Sample_098,1
User_124,Sample_044,Sample_055,-1
User_124,Sample_019,Sample_142,-1
User_124,Sample_045,Sample_096,-1
User_124,Sample_008,Sample_121,-1
User_124,Sample_016,Sample_071,1
User_124,Sample_074,Sample_142,-1
User_124,Sample_036,Sample_084,-1
User_124,Sample_114,Sample_142,-1
User_245,Sample_030,Sample_118,1
User_245,Sample_015,Sample_084,-1
User_245,Sample_017,Sample_103,-1
User_245,Sample_064,Sample_138,-1
User_245,Sample_048,Sample_056,-1
User_245,Sample_029,Sample_151,-1
User_245,Sample_024,Sample_141,-1
User_245,Sample_028,Sample_117,-1
User_245,Sample_032,Sample_084,1
User_245,Sample_054,Sample_141,1
User_245,Sample_101,Sample_140,1
User_245,Sample_017,Sample_160,-1
User_245,Sample_029,Sample_150,1
User_245,Sample_118,Sample_121,1
User_245,Sample_054,Sample_114,1
User_245,Sample_014,Sample_093,-1
User_245,Sample_019,Sample_048,-1
User_245,Sample_063,Sample_100,1
User_245,Sample_066,Sample_151,-1
User_245,Sample_024,Sample_071,-1
User_245,Sample_099,Sample_144,-1
User_245,Sample_021,Sample_095,-1
User_245,Sample_054,Sample_139,1
User_245,Sample_046,Sample_127,1
User_245,Sample_047,Sample_093,-1
User_245,Sample_049,Sample_082,1
User_245,Sample_102,Sample_131,-1
User_245,Sample_128,Sample_131,-1
User_245,Sample_104,Sample_109,1
User_245,Sample_001,Sample_114,-1
User_245,Sample_035,Sample_100,1
User_245,Sample_098,Sample_104,-1
User_245,Sample_083,Sample_105,1
User_245,Sample_088,Sample_152,1
User_245,Sample_046,Sample_095,-1
User_245,Sample_079,Sample_083,-1
User_245,Sample_044,Sample_130,1
User_245,Sample_053,Sample_064,1
User_245,Sample_011,Sample_118,-1
User_245,Sample_125,Sample_159,1
User_245,Sample_060,Sample_127,1
User_245,Sample_017,Sample_157,1
User_245,Sample_085,Sample_105,1
User_245,Sample_074,Sample_145,1
User_245,Sample_119,Sample_150,1
User_245,Sample_035,Sample_045,1
User_245,Sample_070,Sample_142,1
User_245,Sample_080,Sample_159,1
User_245,Sample_004,Sample_139,-1
User_245,Sample_109,Sample_135,-1
User_245,Sample_023,Sample_155,-1
User_245,Sample_020,Sample_033,1
User_245,Sample_045,Sample_154,-1
User_245,Sample_085,Sample_142,1
User_245,Sample_106,Sample_154,-1
User_245,Sample_045,Sample_050,1
User_245,Sample_021,Sample_046,-1
User_245,Sample_035,Sample_130,-1
User_245,Sample_065,Sample_142,1
User_245,Sample_013,Sample_073,-1
User_245,Sample_102,Sample_143,1
User_245,Sample_030,Sample_127,1
User_245,Sample_072,Sample_102,1
User_245,Sample_054,Sample_090,1
User_245,Sample_092,Sample_100,1
User_245,Sample_087,Sample_149,-1
User_245,Sample_012,Sample_144,-1
User_245,Sample_004,Sample_058,1
User_245,Sample_049,Sample_088,-1
User_245,Sample_086,Sample_115,1
User_245,Sample_129,Sample_147,-1
User_245,Sample_071,Sample_077,-1
User_245,Sample_143,Sample_150,-1
User_245,Sample_127,Sample_153,-1
User_245,Sample_024,Sample_123,-1
User_245,Sample_013,Sample_083,1
User_245,Sample_049,Sample_115,1
User_245,Sample_038,Sample_076,1
User_245,Sample_103,Sample_138,-1
User_245,Sample_031,Sample_033,-1
User_245,Sample_081,Sample_146,1
User_245,Sample_044,Sample_119,1
User_245,Sample_010,Sample_017,1
User_245,Sample_050,Sample_145,1
User_245,Sample_013,Sample_054,-1
User_245,Sample_017,Sample_091,1
User_245,Sample_132,Sample_135,-1
User_245,Sample_114,Sample_152,1
User_245,Sample_136,Sample_159,1
User_245,Sample_030,Sample_079,1
User_245,Sample_078,Sample_112,1
User_245,Sample_113,Sample_153,-1
User_245,Sample_081,Sample_135,-1
User_245,Sample_066,Sample_136,-1
User_245,Sample_109,Sample_123,-1
User_245,Sample_031,Sample_112,1
User_245,Sample_040,Sample_064,1
User_245,Sample_021,Sample_056,-1
User_245,Sample_023,Sample_048,1
User_245,Sample_013,Sample_142,-1
User_245,Sample_063,Sample_110,-1
User_366,Sample_076,Sample_158,1
User_366,Sample_025,Sample_093,-1
User_366,Sample_121,Sample_136,-1
User_366,Sample_111,Sample_160,-1
User_366,Sample_011,Sample_072,-1
User_366,Sample_032,Sample_130,1
User_366,Sample_071,Sample_139,-1
User_366,Sample_084,Sample_089,1
User_366,Sample_121,Sample_151,1
User_366,Sample_039,Sample_154,1
User_366,Sample_034,Sample_118,-1
User_366,Sample_157,Sample_158,-1
User_366,Sample_014,Sample_113,-1
User_366,Sample_025,Sample_097,-1
User_366,Sample_017,Sample_143,-1
User_366,Sample_083,Sample_091,-1
User_366,Sample_019,Sample_102,-1
User_366,Sample_006,Sample_148,-1
User_366,Sample_053,Sample_100,1
User_366,Sample_050,Sample_109,1
User_366,Sample_056,Sample_137,-1
User_366,Sample_015,Sample_147,1
User_366,Sample_001,Sample_087,-1
User_366,Sample_038,Sample_139,1
User_366,Sample_036,Sample_151,-1
User_366,Sample_071,Sample_096,-1
User_366,Sample_049,Sample_106,-1
User_366,Sample_055,Sample_121,-1
User_366,Sample_009,Sample_038,1
User_366,Sample_043,Sample_051,-1
User_366,Sample_039,Sample_137,1
User_366,Sample_144,Sample_145,-1
User_366,Sample_139,Sample_145,1
User_366,Sample_131,Sample_138,1
User_366,Sample_046,Sample_115,1
User_366,Sample_082,Sample_157,1
User_366,Sample_090,Sample_127,1
User_366,Sample_038,Sample_060,1
User_366,Sample_041,Sample_047,-1
User_366,Sample_004,Sample_092,-1
User_366,Sample_132,Sample_134,1
User_366,Sample_034,Sample_040,1
User_366,Sample_021,Sample_137,1
User_366,Sample_011,Sample_109,1
User_366,Sample_100,Sample_110,1
User_366,Sample_008,Sample_095,-1
User_366,Sample_108,Sample_127,-1
User_366,Sample_022,Sample_122,1
User_366,Sample_017,Sample_043,-1
User_366,Sample_130,Sample_134,-1
User_366,Sample_002,Sample_015,1
User_366,Sample_038,Sample_079,1
User_366,Sample_033,Sample_127,-1
User_366,Sample_019,Sample_141,-1
User_366,Sample_041,Sample_052,1
User_366,Sample_044,Sample_137,-1
User_366,Sample_018,Sample_072,1
User_366,Sample_012,Sample_083,-1
User_366,Sample_119,Sample_138,1
User_366,Sample_019,Sample_058,-1
User_366,Sample_086,Sample_113,-1
User_366,Sample_070,Sample_138,1
User_366,Sample_033,Sample_087,1
User_366,Sample_023,Sample_091,-1
User_366,Sample_100,Sample_136,-1
User_366,Sample_060,Sample_065,1
User_366,Sample_016,Sample_046,1
User_366,Sample_004,Sample_153,-1
User_366,Sample_035,Sample_049,1
User_366,Sample_042,Sample_149,-1
User_366,Sample_010,Sample_151,1
User_366,Sample_001,Sample_027,-1
User_366,Sample_074,Sample_159,-1
User_366,Sample_119,Sample_154,1
User_366,Sample_043,Sample_050,1
User_366,Sample_105,Sample_138,-1
User_366,Sample_029,Sample_059,-1
User_366,Sample_084,Sample_146,1
User_366,Sample_067,Sample_138,1
User_366,Sample_017,Sample_064,1
User_366,Sample_009,Sample_072,1
User_366,Sample_083,Sample_134,-1
User_366,Sample_053,Sample_058,-1
User_366,Sample_032,Sample_040,1
User_366,Sample_067,Sample_084,-1
User_366,Sample_035,Sample_143,1
User_366,Sample_001,Sample_042,-1
User_366,Sample_103,Sample_136,1
User_366,Sample_045,Sample_138,1
User_366,Sample_033,Sample_044,1
User_366,Sample_072,Sample_117,-1
User_366,Sample_057,Sample_081,-1
User_366,Sample_052,Sample_059,-1
User_366,Sample_094,Sample_117,-1
User_366,Sample_066,Sample_139,-1
User_366,Sample_039,Sample_098,1
User_366,Sample_056,Sample_116,-1
User_366,Sample_069,Sample_101,-1
User_366,Sample_104,Sample_107,-1
User_366,Sample_092,Sample_150,-1
User_360,Sample_135,Sample_152,1
User_360,Sample_122,Sample_142,1
User_360,Sample_033,Sample_059,-1
User_360,Sample_064,Sample_073,-1
User_360,Sample_101,Sample_136,1
User_360,Sample_063,Sample_121,1
User_360,Sample_038,Sample_091,1
User_360,Sample_120,Sample_151,1
User_360,Sample_050,Sample_063,-1
User_360,Sample_034,Sample_146,1
User_360,Sample_054,Sample_092,1
User_360,Sample_083,Sample_145,-1
User_360,Sample_021,Sample_106,1
User_360,Sample_035,Sample_102,1
User_360,Sample_023,Sample_065,1
User_360,Sample_030,Sample_103,1
User_360,Sample_123,Sample_131,-1
User_360,Sample_030,Sample_060,-1
User_360,Sample_084,Sample_102,-1
User_360,Sample_002,Sample_095,1
User_360,Sample_062,Sample_073,-1
User_360,Sample_038,Sample_095,-1
User_360,Sample_093,Sample_141,-1
User_360,Sample_123,Sample_154,-1
User_360,Sample_061,Sample_062,1
User_360,Sample_043,Sample_141,-1
User_360,Sample_020,Sample_059,-1
User_360,Sample_101,Sample_141,1
User_360,Sample_036,Sample_083,1
User_360,Sample_014,Sample_087,1
User_360,Sample_021,Sample_085,1
User_360,Sample_045,Sample_075,1
User_360,Sample_060,Sample_097,1
User_360,Sample_015,Sample_048,1
User_360,Sample_075,Sample_119,1
User_360,Sample_099,Sample_124,-1
User_360,Sample_019,Sample_153,-1
User_360,Sample_036,Sample_151,-1
User_360,Sample_014,Sample_138,1
User_360,Sample_033,Sample_041,1
User_360,Sample_052,Sample_092,1
User_360,Sample_114,Sample_145,-1
User_360,Sample_068,Sample_102,-1
User_360,Sample_088,Sample_127,1
User_360,Sample_059,Sample_061,-1
User_360,Sample_025,Sample_108,1
User_360,Sample_077,Sample_147,1
User_360,Sample_023,Sample_046,1
User_360,Sample_007,Sample_010,-1
User_360,Sample_032,Sample_127,1
User_360,Sample_026,Sample_103,1
User_360,Sample_002,Sample_153,-1
User_360,Sample_001,Sample_067,1
User_360,Sample_058,Sample_151,1
User_360,Sample_052,Sample_141,1
User_360,Sample_093,Sample_109,-1
User_360,Sample_054,Sample_087,1
User_360,Sample_017,Sample_079,1
User_360,Sample_049,Sample_074,-1
User_360,Sample_086,Sample_141,-1
User_360,Sample_046,Sample_068,-1
User_360,Sample_030,Sample_063,1
User_360,Sample_028,Sample_086,1
User_360,Sample_060,Sample_143,1
User_360,Sample_046,Sample_065,1
User_360,Sample_033,Sample_118,-1
User_360,Sample_005,Sample_092,1
User_360,Sample_053,Sample_078,1
User_360,Sample_013,Sample_109,1
User_360,Sample_097,Sample_128,-1
User_360,Sample_075,Sample_144,1
